payment_id,date_id,loan_id,customer_id,payment_amount,payment_status
14443,25,8888,13082,402.92,Pending
14444,137,10565,23646,461.37,Pending
14445,274,4142,13785,659.32,Paid
14446,125,22522,12670,731.86,Pending
14447,356,28090,8857,484.36,Pending
14448,238,18913,15189,380.77,Pending
14449,266,5927,2738,194.79,Paid
14450,64,29941,7082,133.15,Paid
14451,124,26526,26878,592.12,Pending
14452,33,11339,20909,886.62,Pending
14453,77,9045,9949,606.48,Pending
14454,101,14599,14795,469.25,Pending
14455,79,17895,23719,735.93,Paid
14456,91,19040,23655,501.21,Paid
14457,23,3270,11204,378.52,Paid
14458,220,27474,25458,112.62,Pending
14459,70,15796,24442,651.46,Pending
14460,2,6644,19441,343.52,Paid
14461,140,4188,23531,125.35,Pending
14462,249,16307,28607,115.33,Pending
14463,138,5518,24307,410.16,Paid
14464,124,2473,16902,548.62,Pending
14465,184,13686,14802,841.16,Pending
14466,81,27550,3711,479.49,Pending
14467,271,24547,9988,652.89,Paid
14468,328,2966,20668,164.76,Paid
14469,296,5180,6140,570.12,Pending
14470,59,24209,26958,738.85,Pending
14471,24,20340,26518,407.88,Pending
14472,261,9681,6390,505.32,Pending
14473,30,3838,8105,398.42,Pending
14474,340,15392,19244,292.72,Paid
14475,26,14680,26871,574.95,Paid
14476,362,25076,23149,235.24,Pending
14477,112,11873,6702,100.26,Pending
14478,332,1825,28029,140.22,Pending
14479,86,11206,23840,258.25,Pending
14480,150,1499,10850,196.14,Paid
14481,289,16480,26231,870.73,Paid
14482,69,18766,28510,642.46,Paid
14483,115,6728,8463,598.02,Paid
14484,70,28726,26718,565.57,Paid
14485,118,28891,18632,825.25,Pending
14486,92,18357,29153,589.58,Pending
14487,319,9121,2308,628.2,Pending
14488,281,11991,22597,416.19,Paid
14489,187,465,19513,631.26,Pending
14490,209,29558,9975,263.99,Pending
14491,287,5480,22230,331.38,Paid
14492,327,16409,1005,980.55,Pending
14493,184,6764,9914,892.61,Paid
14494,189,6727,13185,814.74,Pending
14495,37,29054,3500,129.49,Paid
14496,348,8998,29819,524.51,Paid
14497,337,28199,16072,431.15,Pending
14498,37,1797,29483,516.88,Paid
14499,359,27079,20833,879.99,Paid
14500,325,20117,29818,935.83,Pending
14501,13,22410,15351,901.86,Pending
14502,61,18748,14851,686.21,Pending
14503,228,26118,21009,307.29,Paid
14504,258,882,29467,612.99,Paid
14505,303,19577,6459,225.56,Paid
14506,204,29619,17443,706.31,Paid
14507,43,7193,12312,728.66,Paid
14508,115,1439,20259,626.16,Paid
14509,83,29266,13952,872.13,Pending
14510,87,18549,22185,815.21,Pending
14511,115,14722,19859,335.45,Paid
14512,83,23752,1986,721.03,Pending
14513,267,19085,14687,746.31,Paid
14514,211,6912,23935,218.19,Pending
14515,181,3746,7071,486.71,Paid
14516,209,1932,22430,332.0,Paid
14517,175,23378,11990,538.87,Pending
14518,300,19151,23645,693.22,Pending
14519,349,24927,3116,477.72,Pending
14520,9,9708,26282,144.45,Pending
14521,184,14311,3900,332.44,Pending
14522,141,7629,25125,415.61,Pending
14523,250,17001,19349,957.02,Paid
14524,329,29940,22609,177.11,Pending
14525,251,13201,20619,776.07,Pending
14526,36,2808,27516,115.6,Paid
14527,70,1050,9002,183.11,Paid
14528,92,4207,12727,520.37,Pending
14529,221,16833,14359,963.14,Pending
14530,21,14367,5247,784.12,Pending
14531,86,838,15077,233.55,Paid
14532,106,23726,1313,932.46,Pending
14533,259,15757,15396,474.94,Pending
14534,50,22916,1308,607.62,Paid
14535,175,4970,13537,810.53,Paid
14536,146,15053,25768,234.19,Pending
14537,14,6718,17425,650.74,Paid
14538,348,6772,19855,326.84,Paid
14539,100,8787,5617,989.39,Pending
14540,144,18763,18751,854.13,Pending
14541,281,19918,18839,245.7,Paid
14542,35,21223,3358,816.35,Pending
14543,131,5304,331,313.16,Pending
14544,321,18903,16069,495.16,Paid
14545,356,22277,4455,673.6,Pending
14546,104,24703,9026,423.57,Paid
14547,156,4406,14755,674.74,Pending
14548,32,15190,5687,762.18,Pending
14549,270,23597,22025,217.12,Pending
14550,308,7964,18406,631.87,Paid
14551,348,14899,13581,325.41,Pending
14552,128,2098,10966,387.36,Pending
14553,55,21066,9940,805.05,Paid
14554,205,14798,17555,956.7,Pending
14555,39,27296,12815,995.72,Pending
14556,36,21024,12821,661.0,Pending
14557,279,10777,7312,681.19,Pending
14558,341,5365,5218,509.25,Paid
14559,280,27850,23419,646.26,Paid
14560,30,9820,3327,407.64,Paid
14561,186,16691,5565,855.45,Pending
14562,245,29285,16879,296.03,Paid
14563,138,3718,1600,909.62,Pending
14564,85,1457,187,255.59,Pending
14565,139,9549,4133,688.76,Pending
14566,193,16552,24040,186.64,Paid
14567,143,12754,26484,496.03,Paid
14568,245,11512,14441,423.65,Pending
14569,50,21303,12284,905.37,Pending
14570,153,7541,559,199.34,Paid
14571,16,27988,17497,200.16,Paid
14572,11,19173,15537,373.87,Paid
14573,79,3765,8479,513.6,Paid
14574,237,3557,19457,822.47,Paid
14575,228,29818,2196,757.81,Pending
14576,151,13035,22714,873.25,Pending
14577,126,19591,5686,380.56,Paid
14578,51,23202,5839,494.85,Paid
14579,178,26976,11412,526.81,Paid
14580,354,1216,6821,693.43,Paid
14581,176,10321,17316,283.05,Paid
14582,277,25270,4548,718.68,Pending
14583,39,24400,28890,977.6,Paid
14584,293,8053,16288,134.35,Pending
14585,70,9114,20912,789.9,Paid
14586,211,15427,21345,286.64,Paid
14587,74,18622,21341,623.63,Paid
14588,336,26822,5086,692.92,Paid
14589,302,3198,23957,371.63,Paid
14590,87,29350,13491,392.2,Paid
14591,294,4566,15980,827.04,Paid
14592,157,13579,4372,364.0,Pending
14593,96,18842,21740,377.48,Paid
14594,17,29975,8858,579.96,Pending
14595,302,21218,23518,883.65,Pending
14596,157,22656,4984,463.59,Paid
14597,249,5077,11157,104.8,Pending
14598,275,26500,22054,770.67,Pending
14599,239,986,14810,428.97,Pending
14600,166,20685,9804,317.86,Pending
14601,270,23709,1797,108.46,Pending
14602,316,28014,12194,113.69,Pending
14603,27,29388,23421,222.6,Pending
14604,126,7488,17125,634.42,Paid
14605,75,12157,5351,169.38,Paid
14606,88,27246,2722,750.97,Pending
14607,77,18308,3410,891.83,Paid
14608,344,2110,1615,937.34,Paid
14609,285,26305,24585,659.73,Paid
14610,317,1591,20864,263.11,Paid
14611,203,5055,7494,346.52,Pending
14612,195,11181,1163,252.59,Pending
14613,210,27590,19551,915.48,Pending
14614,312,24210,3394,782.39,Pending
14615,154,17018,12037,963.99,Pending
14616,223,15871,11571,281.57,Paid
14617,238,24269,28046,428.99,Paid
14618,262,21713,14260,641.0,Pending
14619,288,12934,112,576.4,Paid
14620,50,4275,6558,409.45,Paid
14621,255,25186,5718,796.41,Pending
14622,73,28225,10002,148.04,Paid
14623,361,525,2723,530.7,Paid
14624,253,29093,11935,177.42,Paid
14625,162,17485,5754,869.78,Pending
14626,206,1911,29206,587.02,Pending
14627,105,23582,17180,411.33,Paid
14628,1,1476,14790,251.27,Pending
14629,208,437,9080,947.06,Pending
14630,175,7760,20055,174.83,Pending
14631,254,27472,19052,147.87,Paid
14632,339,26806,2943,352.4,Pending
14633,88,26255,1673,849.41,Paid
14634,213,24995,7096,457.08,Paid
14635,172,3786,24656,396.07,Pending
14636,17,10375,8885,779.8,Pending
14637,109,21973,23249,298.89,Paid
14638,32,17027,7311,350.35,Paid
14639,358,1955,23404,132.89,Paid
14640,127,18012,17296,796.35,Paid
14641,215,28454,21155,526.32,Paid
14642,195,15844,25867,289.38,Paid
14643,76,21248,1186,584.74,Paid
14644,73,20928,756,183.73,Paid
14645,178,28680,11731,839.2,Paid
14646,6,13963,517,707.06,Paid
14647,103,8845,9862,248.56,Pending
14648,55,27999,18188,351.94,Pending
14649,280,25020,8827,307.6,Pending
14650,141,20764,3792,912.5,Paid
14651,135,13584,10216,331.33,Paid
14652,13,2958,430,963.14,Pending
14653,63,19150,9384,613.76,Paid
14654,220,5030,2097,263.94,Pending
14655,324,28293,16434,625.96,Paid
14656,295,28615,19132,455.81,Pending
14657,71,27153,11740,138.13,Paid
14658,192,13713,10548,789.43,Pending
14659,47,22107,15531,151.52,Pending
14660,183,8429,1188,948.56,Paid
14661,219,23540,13694,701.96,Paid
14662,198,5642,15545,277.2,Pending
14663,322,23247,13892,367.89,Paid
14664,181,17764,4585,566.66,Paid
14665,40,14269,18029,819.64,Pending
14666,262,7235,29228,265.62,Paid
14667,41,25793,8967,231.53,Paid
14668,163,14100,22900,487.39,Paid
14669,299,5882,1754,516.19,Paid
14670,131,4115,16380,655.2,Paid
14671,231,28758,2549,704.33,Paid
14672,163,5192,14737,918.78,Paid
14673,92,6288,21532,539.66,Pending
14674,199,5151,19838,544.47,Pending
14675,260,1718,6831,441.88,Paid
14676,94,798,24481,739.1,Pending
14677,345,17954,21642,345.98,Pending
14678,200,8091,3318,685.55,Pending
14679,190,4839,17438,451.86,Paid
14680,286,9523,23799,263.4,Paid
14681,122,23718,14611,915.62,Paid
14682,191,19823,26574,961.06,Paid
14683,69,12535,12595,615.93,Pending
14684,94,13551,3426,849.31,Paid
14685,194,19617,15940,548.94,Pending
14686,9,7091,19277,266.38,Paid
14687,190,14221,15211,338.86,Paid
14688,78,21220,25266,918.66,Pending
14689,330,20498,18033,276.91,Pending
14690,212,27575,12189,402.07,Paid
14691,176,14280,9575,438.94,Pending
14692,128,25300,27212,718.07,Pending
14693,102,2621,12933,145.13,Pending
14694,71,1633,18877,362.01,Pending
14695,60,2007,28376,225.15,Pending
14696,51,5722,14976,478.79,Paid
14697,79,8672,29086,955.94,Pending
14698,24,24625,9605,702.99,Paid
14699,319,21932,10217,761.41,Paid
14700,116,19835,19346,795.59,Paid
14701,67,7032,19790,340.99,Pending
14702,6,152,23477,783.31,Pending
14703,86,10858,6399,674.75,Paid
14704,52,13160,15241,142.15,Paid
14705,310,13262,21402,704.93,Pending
14706,351,1403,584,742.62,Paid
14707,164,4539,15357,127.09,Paid
14708,21,18088,27004,281.57,Paid
14709,154,21661,18962,836.24,Pending
14710,314,27775,4770,413.15,Paid
14711,356,18835,29026,873.06,Paid
14712,87,8909,4987,590.09,Pending
14713,86,12419,22617,293.14,Pending
14714,76,21946,29859,726.19,Paid
14715,209,14707,18948,350.02,Paid
14716,224,20284,9013,889.47,Pending
14717,40,16192,6274,163.3,Pending
14718,14,29072,570,249.37,Pending
14719,266,25653,1287,935.3,Paid
14720,108,26810,3149,648.42,Pending
14721,206,27579,26813,683.43,Paid
14722,330,15168,16345,580.57,Paid
14723,91,28160,5596,124.0,Paid
14724,280,19806,22498,663.87,Pending
14725,358,22712,14433,417.53,Pending
14726,73,17389,26144,368.51,Paid
14727,9,13725,14743,109.72,Paid
14728,70,29384,18069,234.11,Paid
14729,113,29630,23448,374.53,Pending
14730,229,24198,21005,220.67,Paid
14731,108,28837,4115,708.51,Paid
14732,300,2446,28416,873.58,Paid
14733,230,4445,23240,897.51,Paid
14734,140,5839,12374,998.24,Paid
14735,262,24925,14020,628.31,Pending
14736,321,6559,26039,994.86,Paid
14737,219,2454,5413,643.18,Pending
14738,51,7217,399,683.07,Paid
14739,92,8014,23970,144.4,Paid
14740,350,24559,572,375.66,Pending
14741,345,6646,3507,817.34,Pending
14742,198,14616,9503,248.94,Pending
14743,18,29434,14483,223.15,Paid
14744,143,28073,15,390.7,Pending
14745,119,27013,20512,782.34,Paid
14746,128,1191,1505,871.99,Pending
14747,161,6877,27842,696.91,Paid
14748,207,26510,27063,324.59,Paid
14749,112,28745,26263,619.92,Pending
14750,193,7255,29213,844.72,Paid
14751,94,8613,9216,907.42,Pending
14752,185,15822,29041,124.85,Pending
14753,24,27939,12012,558.68,Pending
14754,84,25502,8393,463.77,Paid
14755,139,13722,15925,494.4,Pending
14756,325,26144,20459,826.02,Pending
14757,134,13239,15041,976.98,Paid
14758,22,23459,9342,506.22,Pending
14759,252,21358,23199,136.46,Pending
14760,234,23794,6624,424.72,Pending
14761,85,22344,3248,748.68,Pending
14762,363,25273,16281,112.35,Paid
14763,242,16608,5129,427.74,Paid
14764,291,10483,10745,272.72,Paid
14765,70,21000,28095,717.77,Pending
14766,359,6098,20521,234.96,Paid
14767,229,7412,13375,875.7,Paid
14768,19,9446,21503,593.15,Paid
14769,304,26680,22272,185.89,Pending
14770,280,13880,26685,994.68,Pending
14771,279,17988,8666,360.71,Paid
14772,84,4248,16152,262.96,Pending
14773,75,21784,8617,337.68,Pending
14774,289,15763,8403,838.68,Paid
14775,109,3720,17700,387.33,Pending
14776,262,17408,25277,207.85,Paid
14777,135,10287,1628,334.49,Pending
14778,195,25577,14126,429.7,Pending
14779,251,28282,26873,615.67,Pending
14780,173,26522,17089,966.15,Paid
14781,99,5515,1130,566.54,Paid
14782,239,22568,10987,574.63,Paid
14783,94,18214,3171,335.05,Paid
14784,73,27542,26191,419.46,Paid
14785,232,23305,15867,373.02,Paid
14786,313,23334,2435,111.05,Paid
14787,333,23983,330,761.66,Paid
14788,349,11806,8440,819.33,Pending
14789,21,4820,22209,801.08,Pending
14790,139,22039,18205,437.46,Paid
14791,171,25252,5538,712.4,Paid
14792,285,14721,18478,709.7,Pending
14793,13,21656,8297,718.51,Paid
14794,162,3286,11751,902.99,Paid
14795,112,26608,6969,930.89,Pending
14796,352,13934,13842,685.95,Paid
14797,229,23279,22475,156.66,Paid
14798,232,14789,12837,889.74,Pending
14799,11,8527,18787,742.87,Paid
14800,317,29254,29559,687.09,Pending
14801,14,16339,28206,846.57,Paid
14802,205,610,16034,929.63,Pending
14803,154,23145,23776,281.73,Pending
14804,256,2617,24675,368.72,Pending
14805,24,8114,18295,850.97,Pending
14806,49,25141,8020,189.87,Pending
14807,9,12454,3642,498.94,Pending
14808,183,27691,14979,927.74,Pending
14809,151,5699,11277,492.19,Pending
14810,325,23632,20068,410.44,Pending
14811,349,17786,20003,731.64,Paid
14812,67,16541,15490,763.05,Paid
14813,307,11882,10833,139.55,Pending
14814,103,10775,18779,602.47,Paid
14815,364,22095,28604,445.82,Pending
14816,64,24306,13370,881.12,Pending
14817,85,17264,10116,361.98,Pending
14818,253,29907,3498,288.09,Pending
14819,180,19391,7030,142.97,Pending
14820,18,13084,28411,230.44,Paid
14821,119,23600,20721,576.4,Pending
14822,321,29605,10425,684.96,Paid
14823,211,9941,12173,779.94,Paid
14824,343,1725,13855,519.55,Pending
14825,129,19257,19962,954.83,Pending
14826,346,1128,29337,868.95,Paid
14827,250,634,13978,530.31,Paid
14828,339,4949,1306,308.32,Paid
14829,161,19800,9172,190.4,Pending
14830,187,5850,18132,261.0,Paid
14831,207,5891,9610,921.35,Paid
14832,75,11923,2916,849.86,Paid
14833,324,6423,6917,670.36,Paid
14834,347,642,6690,489.7,Paid
14835,133,29361,7242,718.19,Pending
14836,176,10598,10058,156.1,Pending
14837,21,27203,15794,384.06,Paid
14838,10,2050,1167,617.55,Pending
14839,64,8338,895,718.74,Pending
14840,106,2931,29532,981.78,Pending
14841,329,20918,14773,415.34,Pending
14842,214,12459,26529,699.04,Paid
14843,293,20848,21788,997.05,Pending
14844,258,23581,14306,463.67,Pending
14845,246,28530,10414,604.36,Pending
14846,27,23835,18416,673.29,Paid
14847,164,14826,8698,256.38,Pending
14848,243,16709,15094,454.64,Pending
14849,99,2365,13470,499.14,Pending
14850,142,10062,24725,439.14,Paid
14851,250,24928,5033,207.86,Paid
14852,74,426,12264,435.09,Pending
14853,108,26853,22395,632.61,Paid
14854,280,22307,11708,560.31,Paid
14855,29,27691,4708,459.31,Paid
14856,264,17696,17971,112.25,Paid
14857,166,4302,20524,499.2,Paid
14858,33,15617,17668,326.38,Pending
14859,342,13344,20164,677.34,Pending
14860,230,26766,24325,116.77,Paid
14861,358,13081,19955,777.96,Paid
14862,345,15131,27533,554.22,Paid
14863,149,25383,3396,261.07,Pending
14864,180,24003,14001,734.0,Pending
14865,190,11613,5313,309.31,Pending
14866,314,29679,25474,737.96,Pending
14867,164,21666,5586,416.01,Pending
14868,117,27849,12444,827.83,Pending
14869,301,15413,10649,693.43,Pending
14870,347,27224,20805,799.04,Paid
14871,294,17726,5711,522.71,Paid
14872,240,1071,17330,759.89,Pending
14873,12,14548,21482,745.07,Paid
14874,222,3628,27990,950.33,Paid
14875,240,5260,25685,546.63,Pending
14876,8,16125,10687,234.05,Pending
14877,245,18858,9395,641.25,Pending
14878,52,24381,17176,621.26,Pending
14879,216,16414,28277,376.03,Paid
14880,296,973,25015,379.75,Paid
14881,159,18535,6311,524.53,Paid
14882,240,11038,26158,604.55,Pending
14883,185,7881,15546,125.6,Paid
14884,166,25205,25975,796.67,Paid
14885,165,22418,8874,404.18,Paid
14886,358,15953,12471,619.76,Pending
14887,143,4723,8282,969.05,Paid
14888,14,8898,14669,812.48,Paid
14889,234,21185,25777,337.71,Paid
14890,293,6579,5600,652.25,Pending
14891,310,11769,641,678.89,Paid
14892,246,16919,12606,404.63,Paid
14893,81,20135,22540,963.72,Pending
14894,76,13688,17675,419.83,Pending
14895,347,23004,57,866.62,Pending
14896,86,1327,12021,869.62,Pending
14897,72,14464,320,521.56,Pending
14898,287,21198,14757,102.13,Paid
14899,218,19716,8675,455.43,Paid
14900,235,22918,15433,580.41,Pending
14901,82,4141,7664,142.77,Paid
14902,139,24259,23746,149.42,Paid
14903,159,14940,22387,162.3,Pending
14904,278,14119,22440,702.83,Pending
14905,213,26707,13627,975.81,Paid
14906,102,15798,29775,923.97,Paid
14907,274,5937,7450,192.55,Paid
14908,260,1869,11536,808.02,Paid
14909,184,28088,47,607.01,Pending
14910,87,38,23115,587.41,Paid
14911,62,24057,4326,840.76,Pending
14912,175,25069,25613,425.93,Pending
14913,292,8052,3141,748.52,Paid
14914,238,5442,5885,819.28,Paid
14915,316,19044,6345,174.28,Paid
14916,23,733,25353,683.89,Pending
14917,340,29849,5111,833.2,Pending
14918,248,5469,20042,678.95,Pending
14919,288,24324,4252,524.64,Paid
14920,295,14610,15409,178.09,Paid
14921,25,4654,6241,266.22,Paid
14922,2,20731,17941,943.86,Paid
14923,74,19987,16377,215.86,Pending
14924,174,18476,9527,503.36,Pending
14925,164,21623,6333,514.93,Paid
14926,128,25108,29368,483.82,Paid
14927,229,13624,9005,538.49,Paid
14928,355,4852,1684,707.72,Paid
14929,203,1918,22809,150.44,Paid
14930,225,28573,22889,613.71,Pending
14931,69,11073,28285,512.64,Pending
14932,59,24034,9255,238.64,Paid
14933,111,3331,2165,773.51,Paid
14934,40,22031,7184,150.22,Pending
14935,325,26026,678,319.7,Pending
14936,240,16833,17099,406.92,Pending
14937,148,3485,6983,758.17,Paid
14938,295,15795,28655,920.49,Paid
14939,318,9011,29202,893.51,Paid
14940,25,17920,9771,438.12,Pending
14941,262,22625,25938,414.26,Pending
14942,82,13127,23079,863.95,Pending
14943,237,5626,16326,387.24,Pending
14944,133,530,26323,942.57,Paid
14945,23,28657,17575,354.61,Pending
14946,330,2106,12664,637.14,Pending
14947,264,29823,26092,377.33,Pending
14948,65,27529,14000,655.89,Pending
14949,115,23957,10683,991.24,Paid
14950,86,4673,20841,940.62,Paid
14951,218,23699,8162,670.73,Paid
14952,264,11481,18690,542.39,Pending
14953,166,19091,5973,222.8,Pending
14954,343,949,28114,847.91,Paid
14955,308,29295,29859,360.8,Pending
14956,50,147,28790,849.63,Paid
14957,82,10149,17038,626.24,Pending
14958,190,22590,27516,609.2,Paid
14959,153,11674,18376,193.72,Pending
14960,92,1668,20442,819.08,Paid
14961,94,23720,28073,214.6,Paid
14962,344,12033,19872,130.94,Pending
14963,165,23295,21827,880.79,Pending
14964,315,728,27163,474.13,Pending
14965,230,14448,11559,109.11,Paid
14966,287,14451,25337,463.55,Paid
14967,153,21345,26915,145.68,Paid
14968,162,3109,6796,230.31,Paid
14969,282,12345,5322,457.7,Paid
14970,18,22969,11172,610.71,Paid
14971,115,7910,6495,715.02,Paid
14972,229,15688,26625,942.78,Paid
14973,299,25601,9226,589.3,Pending
14974,272,9758,11494,808.48,Paid
14975,67,5126,16850,126.03,Paid
14976,252,29797,27662,635.89,Pending
14977,44,251,17525,926.25,Pending
14978,99,27261,23692,606.09,Paid
14979,225,25689,2603,214.8,Paid
14980,301,27662,4708,631.35,Paid
14981,112,26914,9847,137.02,Paid
14982,98,935,20274,110.63,Pending
14983,281,3756,21115,967.66,Pending
14984,240,23525,25595,652.76,Pending
14985,121,10522,86,483.7,Pending
14986,144,52,17763,696.21,Pending
14987,152,16950,17678,510.53,Pending
14988,125,5139,25730,805.06,Pending
14989,108,13254,21953,217.8,Pending
14990,23,22292,15787,562.16,Pending
14991,149,23776,7062,375.47,Pending
14992,264,6040,3373,857.06,Paid
14993,58,26337,13829,958.72,Pending
14994,224,19915,4620,538.88,Paid
14995,107,20161,18894,680.29,Paid
14996,150,20720,23031,670.51,Pending
14997,282,1331,6616,963.71,Pending
14998,9,10791,11358,933.21,Pending
14999,214,12327,18211,593.15,Pending
15000,113,26548,23639,154.35,Pending
15001,309,4312,3413,498.71,Paid
15002,193,5252,3827,236.04,Pending
15003,217,28009,23513,366.91,Paid
15004,95,14507,6669,207.52,Pending
15005,240,15100,26877,769.99,Paid
15006,166,12780,16564,888.09,Pending
15007,4,27916,5085,500.98,Paid
15008,127,21389,3178,608.86,Paid
15009,155,5878,24832,760.73,Pending
15010,309,26044,2500,255.88,Paid
15011,3,27771,26233,228.26,Paid
15012,17,6243,10852,636.78,Paid
15013,268,2647,4246,715.63,Paid
15014,61,16432,23622,753.19,Pending
15015,93,18570,7881,870.85,Pending
15016,100,2842,27215,223.42,Pending
15017,5,5831,720,489.26,Pending
15018,132,17868,22596,192.74,Paid
15019,14,4428,3210,325.12,Paid
15020,319,3832,14800,981.26,Pending
15021,184,25134,21878,231.54,Pending
15022,181,19139,28337,262.99,Pending
15023,309,25784,4081,979.91,Paid
15024,278,24863,23773,406.01,Pending
15025,75,11535,21818,723.89,Pending
15026,116,3126,19290,916.51,Pending
15027,42,27403,26936,795.95,Pending
15028,9,20943,17055,277.12,Pending
15029,359,6482,12503,520.51,Pending
15030,184,8240,3982,603.01,Pending
15031,29,19965,13246,258.76,Paid
15032,10,8417,14597,622.65,Paid
15033,119,20160,13465,213.25,Paid
15034,115,13970,20419,289.58,Paid
15035,72,4031,25194,690.91,Pending
15036,47,26952,6962,645.11,Pending
15037,69,6126,16155,553.9,Pending
15038,310,25359,5052,118.13,Pending
15039,27,2103,5192,227.34,Paid
15040,96,6909,5986,899.75,Pending
15041,293,3700,16579,799.7,Paid
15042,310,24284,12406,935.39,Pending
15043,62,18635,8767,114.33,Pending
15044,72,641,3837,880.93,Pending
15045,364,8346,19154,187.28,Paid
15046,331,9892,3439,523.16,Paid
15047,363,27693,10832,781.33,Pending
15048,231,7178,10639,521.35,Paid
15049,233,26042,11435,562.18,Pending
15050,337,26050,22477,394.3,Pending
15051,230,2131,6244,499.46,Pending
15052,170,23558,18941,310.45,Pending
15053,32,20910,27138,894.53,Pending
15054,142,1749,18153,870.11,Paid
15055,213,3437,12771,831.44,Paid
15056,89,23800,5995,641.19,Paid
15057,234,15082,1956,741.22,Paid
15058,98,17025,23059,626.58,Pending
15059,197,10326,20100,485.12,Paid
15060,172,27407,20224,982.21,Paid
15061,316,20824,17574,634.96,Pending
15062,225,4729,28592,288.7,Paid
15063,291,18679,7599,926.54,Pending
15064,37,29886,23537,476.37,Paid
15065,158,15872,16237,839.26,Paid
15066,12,28837,10788,970.41,Pending
15067,153,28442,23026,924.66,Paid
15068,56,24507,13029,455.2,Paid
15069,150,4279,2899,387.96,Pending
15070,213,20211,27658,444.76,Paid
15071,257,15117,810,727.35,Paid
15072,287,5711,11120,830.52,Paid
15073,254,6949,24782,386.6,Pending
15074,94,10528,10632,513.96,Paid
15075,56,23912,5766,229.97,Pending
15076,109,20817,28005,808.02,Pending
15077,31,12619,4201,787.64,Pending
15078,231,11234,9114,676.22,Pending
15079,155,20062,12158,433.01,Pending
15080,17,3763,17783,360.24,Pending
15081,129,471,27311,234.54,Paid
15082,127,15905,24579,354.73,Paid
15083,69,15575,18564,104.53,Pending
15084,244,22639,17508,119.37,Pending
15085,200,12050,28498,674.57,Pending
15086,284,9809,6675,647.81,Paid
15087,358,385,17356,148.15,Paid
15088,62,26984,17855,333.12,Pending
15089,81,5217,1096,491.4,Pending
15090,265,13664,28186,159.97,Pending
15091,159,26292,25264,325.94,Pending
15092,90,6671,10123,705.11,Paid
15093,158,20852,15743,549.17,Pending
15094,337,306,4092,248.12,Pending
15095,35,15427,26216,137.7,Paid
15096,174,12941,22427,141.64,Paid
15097,172,14501,28487,312.29,Paid
15098,248,8851,6913,850.77,Paid
15099,154,25547,25958,357.12,Pending
15100,279,15471,20349,360.3,Pending
15101,190,2739,25907,789.79,Pending
15102,320,17688,28720,326.83,Pending
15103,136,1477,6822,444.01,Paid
15104,123,1532,1736,674.19,Paid
15105,148,13186,5583,763.71,Pending
15106,7,28495,4458,974.04,Pending
15107,146,25774,18664,163.44,Pending
15108,327,29297,25612,434.82,Paid
15109,302,7316,21911,138.27,Pending
15110,81,20782,16225,128.4,Paid
15111,147,16119,26403,236.75,Paid
15112,156,6563,9719,447.15,Paid
15113,232,18209,22167,213.18,Pending
15114,33,27388,15886,280.98,Paid
15115,279,18442,18165,713.91,Pending
15116,313,15085,16793,927.25,Paid
15117,298,2007,17326,999.53,Paid
15118,181,17615,29406,530.81,Paid
15119,283,9465,21467,636.41,Pending
15120,20,27344,17791,759.09,Paid
15121,208,11323,7589,799.1,Pending
15122,272,22020,14725,174.89,Pending
15123,307,8697,17180,709.66,Paid
15124,168,15085,753,785.74,Pending
15125,79,11749,16656,416.92,Paid
15126,20,10581,23469,368.73,Paid
15127,347,17927,17798,797.3,Paid
15128,95,25143,4193,159.54,Pending
15129,175,14578,17723,123.8,Paid
15130,155,4061,11487,434.48,Pending
15131,253,11845,26850,490.32,Pending
15132,276,28922,28403,508.6,Pending
15133,221,10319,27445,869.56,Paid
15134,108,13315,11721,304.54,Pending
15135,117,11498,6641,306.58,Pending
15136,100,17999,27538,243.96,Paid
15137,219,7137,26496,598.23,Pending
15138,30,2112,17439,486.95,Pending
15139,207,3421,13563,539.86,Pending
15140,44,26184,7463,970.82,Paid
15141,267,10396,27830,777.67,Pending
15142,190,17172,685,188.51,Pending
15143,103,26373,9050,468.55,Pending
15144,270,26181,6370,248.76,Paid
15145,65,3786,3008,765.76,Pending
15146,23,23654,12914,442.37,Pending
15147,243,18048,11260,817.32,Pending
15148,63,13276,18652,555.28,Pending
15149,336,23401,21416,402.51,Pending
15150,90,11526,14090,428.59,Pending
15151,132,4641,17450,326.85,Paid
15152,303,17764,9245,827.68,Paid
15153,181,2834,10297,129.89,Pending
15154,16,14772,54,456.98,Paid
15155,97,24838,10926,630.51,Pending
15156,33,18051,3893,611.38,Pending
15157,98,15332,28835,564.84,Pending
15158,206,23523,6167,781.88,Paid
15159,344,15460,20950,550.41,Pending
15160,321,13596,19545,100.73,Paid
15161,322,13858,28049,186.31,Paid
15162,4,16830,1801,652.25,Paid
15163,16,2648,11948,713.42,Pending
15164,180,21518,17020,567.81,Pending
15165,271,4693,7679,750.43,Pending
15166,126,902,5972,123.4,Pending
15167,65,4552,25287,606.28,Paid
15168,79,26860,1939,528.65,Pending
15169,41,20382,5256,704.66,Paid
15170,207,2524,11621,510.38,Pending
15171,166,14334,782,831.4,Pending
15172,152,10781,7918,300.83,Paid
15173,332,7870,5246,473.08,Pending
15174,233,25788,5124,584.73,Paid
15175,210,24756,10055,270.26,Paid
15176,309,10586,25680,169.22,Paid
15177,234,4446,7444,211.59,Pending
15178,263,15422,25699,553.19,Paid
15179,190,15253,17585,539.67,Paid
15180,358,17936,20695,364.46,Pending
